,Birth Rate,CO2 Emissions,Days to Start Business,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound
52,0.014333333333333332,119.0909090909091,13.125,403364401.0769231,0.052000000000000005,297.15384615384613,0.012153846153846154,0.34615384615384615,79.0,75.0,0.8769230769230769,0.30291626602564103,0.6446538461538462,0.05346153846153846,70591.23076923077,0.6691538461538461,71461538.46153846
53,0.02323076923076923,20600.545454545456,41.1,37520339898.15385,0.05607692307692307,212.53846153846155,0.028538461538461537,0.17692307692307693,75.07692307692308,68.92307692307692,0.5153846153846154,0.3267692307692308,0.6160769230769231,0.057076923076923074,9476139.153846154,0.6868461538461539,3674076923.076923
54,0.023153846153846153,27944.909090909092,68.0,48637821955.07692,0.06084615384615385,219.3846153846154,0.023615384615384614,0.13076923076923078,77.76923076923077,72.0,0.5615384615384615,0.3236153846153846,0.6191538461538462,0.05730769230769231,14017736.0,0.6186153846153846,608384615.3846154
55,0.024153846153846154,166408.81818181818,16.5,141866184882.23077,0.05223076923076923,92.3076923076923,0.025384615384615387,0.16153846153846155,72.07692307692308,67.38461538461539,0.4230769230769231,0.3269230769230769,0.6183846153846153,0.054538461538461536,73163265.92307693,0.42976923076923074,8250538461.538462
56,0.02153846153846154,6374.454545454545,40.3,18331600000.0,0.07076923076923078,209.23076923076923,0.01953846153846154,0.07692307692307693,75.61538461538461,66.23076923076923,0.6923076923076923,0.34784615384615386,0.5886923076923076,0.06346153846153847,6110102.846153846,0.6216153846153846,652769230.7692307
57,0.03776923076923077,4348.0,135.25,8076435539.230769,0.02969230769230769,458.15384615384613,0.08476923076923078,0.02307692307692308,51.0,48.46153846153846,0.2692307692307692,0.4052307692307692,0.5626923076923076,0.032,623601.7692307692,0.38992307692307693,9500000.0
58,0.03930769230769231,607.9090909090909,83.0,1449888909.6153846,0.03292307692307692,8.692307692307692,0.04630769230769231,0.0,61.46153846153846,56.76923076923077,0.011111111111111112,0.4401538461538461,0.5398461538461539,0.02,5023424.692307692,0.19307692307692306,58900000.0
59,0.010846153846153846,16579.363636363636,25.6,15458092841.23077,0.054538461538461536,639.7692307692307,0.005538461538461538,0.5846153846153845,78.61538461538461,67.76923076923077,1.0538461538461539,0.15869230769230772,0.6736923076923078,0.16776923076923078,1353501.5384615385,0.6860769230769231,1217384615.3846154
60,0.038307692307692306,5520.272727272727,22.8,19291131748.615383,0.04415384615384615,9.923076923076923,0.06653846153846153,0.0,58.84615384615385,56.61538461538461,0.038461538461538464,0.45561538461538464,0.5126153846153846,0.03184615384615385,78504633.38461539,0.16138461538461538,858076923.0769231
61,0.013,749.2727272727273,27.7,1724680290.4,0.06076923076923077,219.3846153846154,0.020000000000000004,0.676923076923077,82.84615384615384,77.6923076923077,0.9230769230769231,0.30291626602564103,0.6446538461538462,0.05346153846153846,48802.38461538462,0.3954615384615385,657038461.5384614
62,0.02292307692307692,1086.7272727272727,47.0,2870358465.3076925,0.037384615384615384,128.0,0.02007692307692308,0.13076923076923078,71.53846153846153,65.92307692307692,0.4461538461538461,0.3093846153846154,0.6479230769230769,0.04261538461538462,835714.6923076923,0.5026923076923077,661307692.3076923
63,0.011,60186.545454545456,15.7,203260125686.6154,0.08315384615384615,3251.6923076923076,0.002923076923076923,0.7230769230769231,82.61538461538461,75.92307692307692,1.169230769230769,0.1719230769230769,0.6656923076923077,0.1623846153846154,5278842.307692308,0.8303076923076922,3642307692.3076925
64,0.013,377383.45454545453,10.4,2180705210596.2307,0.11023076923076923,3824.5384615384614,0.004,0.5307692307692308,84.38461538461539,77.23076923076923,0.7846153846153846,0.18523076923076923,0.6496153846153846,0.16530769230769232,63456839.0,0.7736153846153846,53666153846.15385
65,0.018153846153846152,805.7272727272727,27.7,3447543138.0,0.06076923076923077,219.3846153846154,0.020000000000000004,0.27692307692307694,77.0,72.0,0.5384615384615384,0.27015384615384613,0.6744615384615386,0.05546153846153846,256764.61538461538,0.5633076923076923,536900000.0
66,0.033,1666.4545454545455,57.0,10511846949.76923,0.03338461538461539,238.30769230769232,0.048692307692307694,0.05384615384615385,61.92307692307692,59.69230769230769,0.7,0.39384615384615385,0.5504615384615386,0.055615384615384615,1419513.4615384615,0.8366923076923076,65500000.0
67,0.044,353.27272727272725,27.625,755622649.2307693,0.044461538461538455,22.53846153846154,0.05623076923076923,0.05384615384615385,58.23076923076923,55.76923076923077,0.4153846153846154,0.45953846153846156,0.515,0.025461538461538463,1492625.3076923077,0.5303076923076924,73900000.0
